nsn,fsc,niin,nomenclature,inc,sos,cancelled,cancelled_niin,amc,amsc,aac,competable,competability_notes,unit_price,ui,slc,ciic,dmil,hmic,hcc,crit_cd,approved_cage,approved_part,cage_company,cage_city,cage_state,cage_status,vendor_name,contact_name,contact_email,contact_phone,website,is_small_business,is_woman_owned,is_veteran_owned,qty,delivery_days,solicitation,purchase_request,source_file
5925-00-989-8288,5925,009898288,CIRCUIT BREAKER,00136,SMS,true,012915507 012916327,,,,unknown,No MOE rule,,,,,,,,,81640,1500-052-4,"SAFRAN POWER USA, LLC",SARASOTA,FL,A,,,,,,,,,,,,,as260723.txt
5925-01-019-0980,5925,010190980,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,82647,6752-318-15,"SENSATA TECHNOLOGIES, INC. DIV SENSATA ATTLEBORO",ATTLEBORO,MA,A,,,,,,,,,,,,,as260723.txt
5925-01-221-7874,5925,012217874,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,34931,31800-04,STAR MANUFACTURING INTERNATIONAL INC. DBA LANG MANUFACTURING COMPANY,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5925-01-258-0488,5925,012580488,CIRCUIT BREAKER,00136,SMS,true,004486063,,,,unknown,No MOE rule,,,,,,,,,89357,W3T150035,EVOQUA WATER TECHNOLOGIES LLC,EAST RUTHERFORD,NJ,A,,,,,,,,,,,,,as260723.txt
5925-01-323-1613,5925,013231613,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,56623,702-S0124,MICROSEMI CORP.-POWER MANAGEMENT GROUP,GARDEN GROVE,CA,A,,,,,,,,,,,,,as260723.txt
5925-01-323-1613,5925,013231613,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,81640,SM600BA5A12,"SAFRAN POWER USA, LLC",SARASOTA,FL,A,,,,,,,,,,,,,as260723.txt
5925-01-659-1958,5925,016591958,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,0ACF4,3RV1011-0HA15,"SIEMENS ENERGY & AUTOMATION, INC. DIV SIEMENS IND SERVICES, SIEMENS SALES DIVISION",ALPHARETTA,GA,A,,,,,,,,,,,,,as260723.txt
5925-01-718-7759,5925,017187759,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,56365,M9F22101,"SCHNEIDER ELECTRIC USA, INC.",BOSTON,MA,A,,,,,,,,,,,,,as260723.txt
5925-01-732-2100,5925,017322100,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,1T3Z4,25654,"AUSTAL USA, LLC",MOBILE,AL,A,,,,,,,,,,,,,as260723.txt
5925-01-732-2100,5925,017322100,CIRCUIT BREAKER,00136,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,56365,A9F54202,"SCHNEIDER ELECTRIC USA, INC.",BOSTON,MA,A,,,,,,,,,,,,,as260723.txt
5925-12-346-5442,5925,123465442,,,,false,,,,,unknown,No MOE rule,,,,,,,,,D3683,E81SL40-SB,VINCORION ADVANCED SYSTEMS GMBH DIV JENOPTIK DEFENSE AND CIVIL SYSTEMS,WEDEL,,A,,,,,,,,,,,,,as260723.txt
5925-12-346-5442,5925,123465442,,,,false,,,,,unknown,No MOE rule,,,,,,,,,D8266,8692030390,ROLLS-ROYCE SOLUTIONS GMBH,FRIEDRICHSHAFEN,,A,,,,,,,,,,,,,as260723.txt
5930-00-004-6266,5930,000046266,"SWITCH,SENSITIVE",00399,SMS,false,,1,B,,true,"Competitive, restrictive terms",$21.29,EA,0,U,A,P,,X,04939,13079943,LOCKHEED MARTIN CORPORATION,ORLANDO,FL,A,,,,,,,,,,,,,as260723.txt
5930-00-004-6266,5930,000046266,"SWITCH,SENSITIVE",00399,SMS,false,,1,B,,true,"Competitive, restrictive terms",$21.29,EA,0,U,A,P,,X,91929,311SX1-T,HONEYWELL INTERNATIONAL INC. DBA HONEYWEEL SENSING & CONTROLS,FREEPORT,IL,A,,,,,,,,,,,,,as260723.txt
5930-00-008-0547,5930,000080547,"SWITCH,LIQUID LEVEL",37187,SMS,false,,3,R,,false,Sole source — manufacturer only,"$3,159.68",EA,0,U,A,P,,X,04034,30556,"SETRA SYSTEMS, INC. DBA GEMS SENSORS",PLAINVILLE,CT,A,,,,,,,,,,,,,as260723.txt
5930-00-008-0547,5930,000080547,"SWITCH,LIQUID LEVEL",37187,SMS,false,,3,R,,false,Sole source — manufacturer only,"$3,159.68",EA,0,U,A,P,,X,04034,LS-30556,"SETRA SYSTEMS, INC. DBA GEMS SENSORS",PLAINVILLE,CT,A,,,,,,,,,,,,,as260723.txt
5930-00-061-2357,5930,000612357,"SWITCH,THERMOSTATIC",00451,SMS,true,005011058 005061611 010797095,1,C,,true,"Competitive, restrictive terms",$56.02,EA,0,U,A,P,,X,09049,01-017100-000,"CUSTOM CONTROL SENSORS, LLC",PHOENIX,AZ,A,"CUSTOM CONTROL SENSORS, LLC",ERIN ACUFF,eacuff@ccsdualsnap.com,8183414610,http://www.ccsdualsnap.com,f,f,t,,,,,as260723.txt
5930-00-061-2357,5930,000612357,"SWITCH,THERMOSTATIC",00451,SMS,true,005011058 005061611 010797095,1,C,,true,"Competitive, restrictive terms",$56.02,EA,0,U,A,P,,X,56232,752174,LOCKHEED MARTIN CORPORATION DIV RMS - MITCHEL FIELD,UNIONDALE,NY,A,,,,,,,,,,,,,as260723.txt
5930-00-061-2357,5930,000612357,"SWITCH,THERMOSTATIC",00451,SMS,true,005011058 005061611 010797095,1,C,,true,"Competitive, restrictive terms",$56.02,EA,0,U,A,P,,X,58163,22153,"MEGGITT (NORTH HOLLYWOOD), INC. DBA MEGGITT CONTROL SYSTEMS DIV MEGGITT DEFENSE SYSTEMS, INC.",IRVINE,CA,A,,,,,,,,,,,,,as260723.txt
5930-00-061-2357,5930,000612357,"SWITCH,THERMOSTATIC",00451,SMS,true,005011058 005061611 010797095,1,C,,true,"Competitive, restrictive terms",$56.02,EA,0,U,A,P,,X,73168,17100,"KIDDE TECHNOLOGIES, INC DBA FENWAL SAFETY SYSTEMS DIV FENWALL SAFETY SYSTEMS",WILSON,NC,A,,,,,,,,,,,,,as260723.txt
5930-00-108-7006,5930,001087006,"SWITCH,TOGGLE",00184,SMS,true,002589744 004299516 005489714 011798557,3,C,,false,Sole source — manufacturer only,$51.48,EA,0,U,A,P,,X,00779,1520230-2,TE CONNECTIVITY CORPORATION,MIDDLETOWN,PA,A,,,,,,,,,,,,,as260723.txt
5930-00-108-7006,5930,001087006,"SWITCH,TOGGLE",00184,SMS,true,002589744 004299516 005489714 011798557,3,C,,false,Sole source — manufacturer only,$51.48,EA,0,U,A,P,,X,28527,NCP40-19,"L3HARRIS TECHNOLOGIES, INC.",CLIFTON,NJ,A,,,,,,,,,,,,,as260723.txt
5930-00-327-8000,5930,003278000,"SWITCH,THERMOSTATIC",00451,SMS,true,003278020,1,R,,true,"Competitive, restrictive terms","$1,733.44",EA,0,U,,,,,25583,975-0002-001,"ACRON AVIATION, INC.",GRAND RAPIDS,MI,A,,,,,,,,,,,,,as260723.txt
5930-00-327-8000,5930,003278000,"SWITCH,THERMOSTATIC",00451,SMS,true,003278020,1,R,,true,"Competitive, restrictive terms","$1,733.44",EA,0,U,,,,,97896,975-0002-001,HONEYWELL INTERNATIONAL INC. DBA HONEYWELL,REDMOND,WA,A,,,,,,,,,,,,,as260723.txt
5930-00-410-1723,5930,004101723,"SWITCH,SENSITIVE",00399,SMS,false,,3,C,,false,Sole source — manufacturer only,"$7,686.45",EA,0,U,,,,,27192,6984ED91-1,DRS NAVAL POWER SYSTEMS INC DBA DRS POWER & CONTROL TECHNOLOGIES INC,MENOMONEE FALLS,WI,A,,,,,,,,,,,,,as260723.txt
5930-00-497-0749,5930,004970749,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,$788.71,EA,0,U,,,,,27192,6981ED190-6P,DRS NAVAL POWER SYSTEMS INC DBA DRS POWER & CONTROL TECHNOLOGIES INC,MENOMONEE FALLS,WI,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,06845,4056995-0701,RAYTHEON COMPANY DBA RAYTHEON CO,ABERDEEN PROVING GROUND,MD,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,06845,L218486-2,RAYTHEON COMPANY DBA RAYTHEON CO,ABERDEEN PROVING GROUND,MD,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,20284,590021,"AIMTRON SYSTEMS, LLC",PALATINE,IL,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,51053,33-4384-1,MEGAPULSE INCORPORATED,NORTH BILLERICA,MA,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,51053,33-4384-101,MEGAPULSE INCORPORATED,NORTH BILLERICA,MA,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,96214,402124-1,RAYTHEON COMPANY DBA RAYTHEON,MCKINNEY,TX,A,,,,,,,,,,,,,as260723.txt
5930-00-519-4779,5930,005194779,"SWITCH,FLOW",36841,SMS,true,010704631 012364199,,,,unknown,No MOE rule,$832.82,EA,0,U,,,,,99251,430507,MISSION SYSTEMS DAVENPORT INC.,DAVENPORT,IA,A,,,,,,,,,,,,,as260723.txt
5930-00-581-6037,5930,005816037,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,"$6,163.11",EA,0,U,,,,,44291,SYM 2687.2,"U.S. PIONEER, L.L.C.",TULSA,OK,A,"U.S. PIONEER, L.L.C.",JOSH BRYAN,josh@uspioneer.net,9183595200,www.uspioneer.net,f,f,f,,,,,as260723.txt
5930-00-581-6037,5930,005816037,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,"$6,163.11",EA,0,U,,,,,82121,9000-S6202-74290 TYPE S2JR10-3,ELECTRO SWITCH CORP. DBA ELECTRO SWITCH CORP,WEYMOUTH,MA,A,,,,,,,,,,,,,as260723.txt
5930-00-588-9621,5930,005889621,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,$396.47,EA,0,U,,,,,3M874,5NN-K45-P1-F1A,"SOR, INC.",LENEXA,KS,A,"SOR, INC.",SUSAN BALLEW,sballew@sorinc.com,9138882630,www.sorinc.com,f,f,f,,,,,as260723.txt
5930-00-740-3085,5930,007403085,"SWITCH,SENSITIVE",00399,SMS,true,007696913,,,,unknown,No MOE rule,"$3,596.31",EA,0,U,,,,,04426,62-200006,ILLINOIS TOOL WORKS INC DBA ILLINOIS TOOL WORKS INC DIV ILLINOIS TOOL WORKS,DES PLAINES,IL,A,ILLINOIS TOOL WORKS INC,ARIF OGUZ,aoguz@itwindustrial.com,9152313511,http://www.itwswitches.com,f,f,f,,,,,as260723.txt
5930-00-740-3085,5930,007403085,"SWITCH,SENSITIVE",00399,SMS,true,007696913,,,,unknown,No MOE rule,"$3,596.31",EA,0,U,,,,,70236,9-1072,TACTAIR FLUID CONTROLS INC,LIVERPOOL,NY,A,,,,,,,,,,,,,as260723.txt
5930-00-764-9763,5930,007649763,"SWITCH,SENSITIVE",00399,SMS,false,,,,,unknown,No MOE rule,$951.49,EA,0,U,,,,,0AZ22,BNL-SW-1,B N L INDUSTRIES INC,VERNON,CT,A,B N L INDUSTRIES INC,JASON GONZALEZ,jason.gonzalez@bnl.com,8608706222,http://www.bnl.com,f,f,f,,,,,as260723.txt
5930-00-764-9763,5930,007649763,"SWITCH,SENSITIVE",00399,SMS,false,,,,,unknown,No MOE rule,$951.49,EA,0,U,,,,,91929,4CE7,HONEYWELL INTERNATIONAL INC. DBA HONEYWEEL SENSING & CONTROLS,FREEPORT,IL,A,,,,,,,,,,,,,as260723.txt
5930-00-832-6563,5930,008326563,"SWITCH,LEVER",00175,SMS,false,,,,,unknown,No MOE rule,"$1,763.39",EA,0,U,,,,,82647,21627-1,"SENSATA TECHNOLOGIES, INC. DIV SENSATA ATTLEBORO",ATTLEBORO,MA,A,,,,,,,,,,,,,as260723.txt
5930-00-859-0010,5930,008590010,"ARM,SWITCH ACTUATOR",60067,SMS,false,,,,,unknown,No MOE rule,"$1,102.05",EA,0,U,,,,,09445,299-15,"DUKE'S AEROSPACE, INC.",PAINESVILLE,OH,A,,,,,,,,,,,,,as260723.txt
5930-00-890-2459,5930,008902459,"SWITCH,LIQUID LEVEL",37187,SMS,true,012571795,,,,unknown,No MOE rule,"$9,887.76",EA,0,U,,,,,04034,IC/RH1-U,"SETRA SYSTEMS, INC. DBA GEMS SENSORS",PLAINVILLE,CT,A,,,,,,,,,,,,,as260723.txt
5930-00-924-5601,5930,009245601,SWITCH ASSEMBLY,00711,SMS,false,,,,,unknown,No MOE rule,"$1,675.38",EA,0,U,,,,,96169,71672-16X4 PIECE 52,ELECTRIC BOAT CORPORATION DIV GENERAL DYNAMICS ELECTRIC BOAT,GROTON,CT,A,,,,,,,,,,,,,as260723.txt
5930-00-980-0437,5930,009800437,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,10855,HK02BB084,CARRIER CORP,EAST SYRACUSE,NY,A,,,,,,,,,,,,,as260723.txt
5930-00-980-0437,5930,009800437,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,19278,222-10NB3-2221932,DETROIT SWITCH INC DBA DETROIT SWITCH INC,PITTSBURGH,PA,A,DETROIT SWITCH INC,JIM KLIEM,sales@detroitswitchinc.com,4123229144,https://detroitswitchinc.com/products,f,f,f,,,,,as260723.txt
5930-00-980-0437,5930,009800437,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,88234,NJ9-20033,UNITED ELECTRIC CONTROLS COMPANY,WATERTOWN,MA,A,UNITED ELECTRIC CONTROLS COMPANY,KEN KIRKWOOD,kkirkwood@ueonline.com,6173211155,www.ueonline.com,f,f,f,,,,,as260723.txt
5930-01-038-8767,5930,010388767,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,12522,40RA-000286,"STACO SYSTEMS, INC. DBA STACO SYSTEMS DIV DBA STACO SYSTEMS",IRVINE,CA,A,"STACO SYSTEMS, INC.",JEFF BOWEN,jbowen@stacosystems.com,9492978781,http://www.stacosystems.com,f,f,f,,,,,as260723.txt
5930-01-038-8767,5930,010388767,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,3B150,855401-15,RAYTHEON COMPANY DBA RAYTHEON CO,EL PASO,TX,A,,,,,,,,,,,,,as260723.txt
5930-01-038-8767,5930,010388767,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,54X10,855401-15,RAYTHEON COMPANY,FAIRDALE,KY,A,,,,,,,,,,,,,as260723.txt
5930-01-050-6629,5930,010506629,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,81306,357386,WHIRLPOOL CORP DBA WHIRLPOOL CORP,BENTON HARBOR,MI,A,,,,,,,,,,,,,as260723.txt
5930-01-062-4919,5930,010624919,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,96182,10HA30C1D136F1J14L(GGYY)N301R57-,"SAFRAN ELECTRONICS & DEFENSE, AVIONICS USA, LLC DBA USE CAGE CODE 879B2 FOR CATALOGING",IRVINE,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-103-8268,5930,011038268,"SWITCH,LIMIT",77777,SMS,true,011041818,,,,unknown,No MOE rule,,,,,,,,,27192,6984H133ANM,DRS NAVAL POWER SYSTEMS INC DBA DRS POWER & CONTROL TECHNOLOGIES INC,MENOMONEE FALLS,WI,A,,,,,,,,,,,,,as260723.txt
5930-01-128-1420,5930,011281420,"SWITCH,SENSITIVE",00399,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,0PXV4,1HE1-RB,THE BOEING COMPANY DIV SERVICES,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5930-01-128-1420,5930,011281420,"SWITCH,SENSITIVE",00399,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,76301,1HE1-RB,THE BOEING COMPANY DIV DEFENSE,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5930-01-128-1420,5930,011281420,"SWITCH,SENSITIVE",00399,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,91929,1HE1-RB,HONEYWELL INTERNATIONAL INC. DBA HONEYWEEL SENSING & CONTROLS,FREEPORT,IL,A,,,,,,,,,,,,,as260723.txt
5930-01-152-0625,5930,011520625,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,08719,10620SY10-4,"DUCOMMUN LABARGE TECHNOLOGIES, INC DBA DUCOMMUN LABARGE TECHNOLOGIES, INC",CARSON,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-159-0119,5930,011590119,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,0C579,171D8WCS,WORLD MAGNETICS COMPANY LLC,TRAVERSE CITY,MI,A,WORLD MAGNETICS COMPANY LLC,SANDY GALLA,sgalla@worldmagnetics.com,2319227610,https://www.worldmagnetics.com,t,t,f,,,,,as260723.txt
5930-01-159-0119,5930,011590119,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,96502,171D8WCS,HENRY G DIETZ CO INC,LONG ISLAND CITY,NY,A,,,,,,,,,,,,,as260723.txt
5930-01-163-8568,5930,011638568,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,0VSA4,5190437,PRINCETON MICROWAVE TECHNOLOGY INC,TRENTON,NJ,A,PRINCETON MICROWAVE TECHNOLOGY INC,SARJIT S BHARJ,sarjit@princetonmicrowave.com,6095868140,,t,t,f,,,,,as260723.txt
5930-01-163-8568,5930,011638568,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,15090,433-515157,RAYTHEON COMPANY,TUCSON,AZ,A,,,,,,,,,,,,,as260723.txt
5930-01-163-8568,5930,011638568,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,21225,5190437,STADCO,LOS ANGELES,CA,A,STADCO,ERIC AMRHEIN,eamrhein@stadco.com,3235761613,www.stadco.com,f,f,f,,,,,as260723.txt
5930-01-171-8752,5930,011718752,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,82121,24306MA,ELECTRO SWITCH CORP. DBA ELECTRO SWITCH CORP,WEYMOUTH,MA,A,,,,,,,,,,,,,as260723.txt
5930-01-172-4091,5930,011724091,"SWITCH,TOGGLE",00184,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,76301,5M1031-6,THE BOEING COMPANY DIV DEFENSE,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5930-01-172-4091,5930,011724091,"SWITCH,TOGGLE",00184,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,91929,26ET31-2-G,HONEYWELL INTERNATIONAL INC. DBA HONEYWEEL SENSING & CONTROLS,FREEPORT,IL,A,,,,,,,,,,,,,as260723.txt
5930-01-179-5216,5930,011795216,SWITCH SUBASSEMBLY,00621,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,08719,10648BG4-92117,"DUCOMMUN LABARGE TECHNOLOGIES, INC DBA DUCOMMUN LABARGE TECHNOLOGIES, INC",CARSON,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-180-3789,5930,011803789,"SWITCH,LIQUID LEVEL",37187,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,96046,070372,CRANE PUMPS & SYSTEMS PFT CORP DIV CRANE PUMPS & SYSTEM PFT CORP.,PIQUA,OH,A,,,,,,,,,,,,,as260723.txt
5930-01-181-2714,5930,011812714,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,05167,35071506,MEGGITT SAFETY SYSTEMS INC,SIMI VALLEY,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-181-2714,5930,011812714,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,0PXV4,35071506,THE BOEING COMPANY DIV SERVICES,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5930-01-181-2714,5930,011812714,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,76301,35071506,THE BOEING COMPANY DIV DEFENSE,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5930-01-189-9142,5930,011899142,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,36334,6545C014-1,INDAL TECHNOLOGIES INC,MISSISSAUGA,ON,A,,,,,,,,,,,,,as260723.txt
5930-01-189-9142,5930,011899142,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,76854,5-15633-205,ELECTRO SWITCH CORP. DBA OAK GRISGSBY DIV ELECTROSWITCH,RALEIGH,NC,A,ELECTRO SWITCH CORP.,DEBORA MILLER,dmiller@electro-nc.com,9842752509,,f,f,f,,,,,as260723.txt
5930-01-212-5377,5930,012125377,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,05869,722347-1,RAYTHEON COMPANY DIV RMD STRATEGIC,FULLERTON,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-212-5377,5930,012125377,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,81590,257-3805-001,KORRY ELECTRONICS CO,EVERETT,WA,A,,,,,,,,,,,,,as260723.txt
5930-01-219-6974,5930,012196974,"SWITCH,PUSH",00406,SMS,true,012990229,,,,unknown,No MOE rule,,,,,,,,,08719,10620SY15-401,"DUCOMMUN LABARGE TECHNOLOGIES, INC DBA DUCOMMUN LABARGE TECHNOLOGIES, INC",CARSON,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-219-6974,5930,012196974,"SWITCH,PUSH",00406,SMS,true,012990229,,,,unknown,No MOE rule,,,,,,,,,78286,70902-01804-111,SIKORSKY AIRCRAFT CORPORATION DBA SIKORSKY AIRCRAFT CORP,STRATFORD,CT,A,,,,,,,,,,,,,as260723.txt
5930-01-231-3697,5930,012313697,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,12522,631260-006,"STACO SYSTEMS, INC. DBA STACO SYSTEMS DIV DBA STACO SYSTEMS",IRVINE,CA,A,"STACO SYSTEMS, INC.",JEFF BOWEN,jbowen@stacosystems.com,9492978781,http://www.stacosystems.com,f,f,f,,,,,as260723.txt
5930-01-235-8809,5930,012358809,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,08719,10620 NAC-2,"DUCOMMUN LABARGE TECHNOLOGIES, INC DBA DUCOMMUN LABARGE TECHNOLOGIES, INC",CARSON,CA,A,,,,,,,,,,,,,as260723.txt
5930-01-254-2138,5930,012542138,"SWITCH,TOGGLE",00184,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,76301,5M1942-002,THE BOEING COMPANY DIV DEFENSE,SAINT LOUIS,MO,A,,,,,,,,,,,,,as260723.txt
5930-01-254-2138,5930,012542138,"SWITCH,TOGGLE",00184,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,91929,26ET32T,HONEYWELL INTERNATIONAL INC. DBA HONEYWEEL SENSING & CONTROLS,FREEPORT,IL,A,,,,,,,,,,,,,as260723.txt
5930-01-266-0614,5930,012660614,"SWITCH,FLOW",36841,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,82647,2SEA61-101A10G,"SENSATA TECHNOLOGIES, INC. DIV SENSATA ATTLEBORO",ATTLEBORO,MA,A,,,,,,,,,,,,,as260723.txt
5930-01-266-3146,5930,012663146,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,31946,3600-3474,COLE INSTRUMENT CORP. DBA COLE INSTRUMENTS,SANTA ANA,CA,A,COLE INSTRUMENT CORP.,HOANG-OANH NGO,hoang_n@cole-switches.com,7145563100,http://www.cole-switches.com/,f,f,f,,,,,as260723.txt
5930-01-266-3146,5930,012663146,"SWITCH,ROTARY",02134,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,97953,1A7374-2,GE AVIATION SYSTEMS LLC DBA GE AVIATION SYSTEMS LLC,POMPANO BEACH,FL,A,,,,,,,,,,,,,as260723.txt
5930-01-270-6139,5930,012706139,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,85274,1950-5,DWYER INSTRUMENTS INC,MICHIGAN CITY,IN,A,,,,,,,,,,,,,as260723.txt
5930-01-270-6139,5930,012706139,"SWITCH,PRESSURE",00206,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,85274,1950-5-2F,DWYER INSTRUMENTS INC,MICHIGAN CITY,IN,A,,,,,,,,,,,,,as260723.txt
5930-01-270-6993,5930,012706993,"SWITCH,THERMOSTATIC",00451,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,19278,222-32NL1-2222978,DETROIT SWITCH INC DBA DETROIT SWITCH INC,PITTSBURGH,PA,A,DETROIT SWITCH INC,JIM KLIEM,sales@detroitswitchinc.com,4123229144,https://detroitswitchinc.com/products,f,f,f,,,,,as260723.txt
5930-01-285-6589,5930,012856589,"SWITCH,LIQUID LEVEL",37187,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,04034,52100,"SETRA SYSTEMS, INC. DBA GEMS SENSORS",PLAINVILLE,CT,A,,,,,,,,,,,,,as260723.txt
5930-01-285-6661,5930,012856661,"SWITCH,TOGGLE",00184,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,60969,TB4ASA2AB2LS,GENERAL ELECTRIC CO ELECTRICAL DISTRIBUTION AND CONTROL,PLAINVILLE,CT,A,,,,,,,,,,,,,as260723.txt
5930-01-290-7749,5930,012907749,"SWITCH,PUSH",00406,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,61549,AUT01101P06A,GEC ALSTHOM INTL INC PTO SPARES & SERVICE DIV 045,HAWTHORNE,NY,A,,,,,,,,,,,,,as260723.txt
5930-01-297-3199,5930,012973199,"SWITCH,SENSITIVE",00399,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,56365,9007C54B2 WITH/9007BA17,"SCHNEIDER ELECTRIC USA, INC.",BOSTON,MA,A,,,,,,,,,,,,,as260723.txt
5930-01-298-2214,5930,012982214,"SWITCH,TRIGGER",00444,SMS,false,,,,,unknown,No MOE rule,,,,,,,,,21649,U2-016,OTTO ENGINEERING INC,CARPENTERSVILLE,IL,A,OTTO ENGINEERING INC,TOM FESSLER,tom.fessler@ottoexcellence.com,8476548597,www.ottoexcellence.com,f,f,f,,,,,as260723.txt
